#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-02-07-09-51-36
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1738947096.049624	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141529	0
1738947096.049627	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.134423	0
1738947096.049629	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.283321	1499083052.141529	1499083047.736319	1499083047.736322	0
1738947096.049629	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.283321	1499083052.141529	1499083047.736319	1499083047.736322	0
1738947096.049640	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141600	0
1738947096.049641	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.137981	0
1738947096.049641	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499083021.000000	1499083052.141600	1499083050.447114	1499083050.447114	0
1738947096.049643	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083050.481904	0
1738947096.049649	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083052.130865	1499083050.463792	1499083050.463819	0
1738947096.049649	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	0	64.000000	0.000000	0.000000	0.000046	INIT	0.000000	0.000000	0.000000	1499083052.141560	0
1738947096.049655	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026428	132.246.11.231	1499082416.582566	1499083052.137981	1499083050.440060	1499083050.440110	0
1738947096.049662	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013504	152.2.253.126	1499082817.746298	1499083052.134423	1499083050.444461	1499083050.444479	0
1738947096.049663	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	4	1	64.000000	0.000000	0.000000	0.000656	CDMA	1499083036.570982	1499083050.481904	1499083050.522847	1499083050.522932	0
1738947096.049816	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.421134	0
1738947096.049820	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	1499083050.463819	1499083050.517594	1499083051.424677	0
1738947096.049821	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.428224	0
1738947096.049821	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.428224	0
1738947096.049821	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.428251	0
1738947096.049828	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.279692	1499083051.428224	1499083048.732691	1499083048.732692	0
1738947096.049828	CVjTJE2WZO5uwbrMcc	192.168.10.12	123	192.168.10.3	123	3	4	3	64.000000	0.000000	0.000000	9.599564	52.179.17.38	1499031245.279692	1499083051.428224	1499083048.732691	1499083048.732692	0
1738947096.049830	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.428305	0
1738947096.049833	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	4	1	64.000000	0.000000	0.000000	0.001038	PPS\x00	1499083046.995863	1499083051.428305	1499083051.447041	1499083051.447061	0
1738947096.049837	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	4	2	64.000000	0.000000	0.000534	0.036148	162.213.2.253	1499081692.313542	1499083051.428287	1499083051.469117	1499083051.469176	0
1738947096.049840	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083051.424677	1499083051.467287	1499083051.467312	0
1738947096.049841	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	4	2	64.000000	0.000000	0.011749	0.038727	204.123.2.72	1499082034.617809	1499083051.428251	1499083051.468752	1499083051.468813	0
1738947096.049847	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	3	0	64.000000	0.000000	0.000000	0.000000	STEP	0.000000	0.000000	0.000000	1499083051.428287	0
1738947096.049893	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	0.000000	0.000000	1499083052.421172	0
1738947096.049895	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	1499083050.444479	1499083050.475108	1499083052.424708	0
1738947096.049897	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	0.000000	0.000000	1499083052.428274	0
1738947096.049899	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	0.000000	0.000000	1499083052.428296	0
1738947096.049900	CblLJT1fZmxY1bC49h	192.168.10.12	123	108.61.56.35	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	0.000000	0.000000	1499083052.428337	0
1738947096.049915	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026459	132.246.11.231	1499082416.582566	1499083052.428274	1499083052.440106	1499083052.440134	0
1738947096.049926	Cekn1p1hlMy0vjGdd	192.168.10.12	123	91.189.89.198	123	4	3	3	64.000000	0.000000	0.098083	6.971008	45.79.11.217	1499083050.832155	0.000000	0.000000	1499083052.460267	0
1738947096.049943	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	4	1	64.000000	0.000000	0.000000	0.001053	PPS\x00	1499083046.995863	1499083052.421172	1499083052.439182	1499083052.439195	0
1738947096.049943	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013535	152.2.253.126	1499082817.746298	1499083052.424708	1499083052.444499	1499083052.444517	0
1738947096.049947	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	4	2	64.000000	0.000000	0.000748	0.000000	63.145.169.3	1499078276.463638	1499083052.428296	1499083052.464371	1499083052.464371	0
1738947096.049949	Cekn1p1hlMy0vjGdd	192.168.10.12	123	91.189.89.198	123	4	4	2	64.000000	0.000000	0.001343	0.030411	17.253.34.125	1499082147.884182	1499083052.460267	1499083052.507039	1499083052.507091	0
1738947096.049949	CblLJT1fZmxY1bC49h	192.168.10.12	123	108.61.56.35	123	4	3	2	64.000000	0.000000	0.044968	6.944641	152.2.133.52	1499083051.481162	0.000000	0.000000	1499083053.421087	0
1738947096.049949	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	2	64.000000	0.000000	0.044968	6.944641	152.2.133.52	1499083051.481162	1499083051.447751	1499083051.478764	1499083053.421097	0
1738947096.049954	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	3	2	64.000000	0.000000	0.044968	6.944641	152.2.133.52	1499083051.481162	1499083051.467312	1499083051.520844	1499083053.421100	0
1738947096.049960	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083053.421100	1499083053.463768	1499083053.463793	0
1738947096.050205	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	3	2	64.000000	0.000000	0.044968	6.944656	152.2.133.52	1499083051.481162	1499083052.444517	1499083052.475190	1499083054.421093	0
1738947096.050209	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	4	1	64.000000	0.000000	0.000000	0.001083	PPS\x00	1499083046.995863	1499083054.417380	1499083054.435510	1499083054.435527	0
1738947096.050211	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013565	152.2.253.126	1499082817.746298	1499083054.421093	1499083054.440987	1499083054.441005	0
1738947096.050217	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026489	132.246.11.231	1499082416.582566	1499083054.421095	1499083054.433773	1499083054.433897	0
1738947096.050226	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	3	2	64.000000	0.000000	0.044968	6.944656	152.2.133.52	1499083051.481162	1499083052.439195	1499083052.466154	1499083054.417380	0
1738947096.050226	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	2	64.000000	0.000000	0.044968	6.944656	152.2.133.52	1499083051.481162	1499083052.440134	1499083052.452129	1499083054.421095	0
1738947096.050226	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	4	1	64.000000	0.000000	0.000000	0.000717	CDMA	1499083036.570982	1499083054.421086	1499083054.462067	1499083054.462112	0
1738947096.050226	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	3	2	64.000000	0.000000	0.044968	6.944656	152.2.133.52	1499083051.481162	0.000000	0.000000	1499083054.421086	0
1738947096.050315	Cekn1p1hlMy0vjGdd	192.168.10.12	123	91.189.89.198	123	4	3	2	64.000000	0.000000	0.044998	2.946411	152.2.133.52	1499083054.119038	0.000000	0.000000	1499083055.420995	0
1738947096.050317	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	2	64.000000	0.000000	0.044998	2.946411	152.2.133.52	1499083054.119038	1499083053.447728	1499083053.478684	1499083055.421005	0
1738947096.050317	CblLJT1fZmxY1bC49h	192.168.10.12	123	108.61.56.35	123	4	3	2	64.000000	0.000000	0.044998	2.946411	152.2.133.52	1499083054.119038	1499083053.433424	1499083053.444691	1499083055.421002	0
1738947096.050321	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	3	2	64.000000	0.000000	0.044998	2.946411	152.2.133.52	1499083054.119038	0.000000	0.000000	1499083055.424527	0
1738947096.050321	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499083021.000000	1499083055.424527	1499083055.439812	1499083055.439812	0
1738947096.050324	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	3	2	64.000000	0.000000	0.044998	2.946411	152.2.133.52	1499083054.119038	1499083053.463793	1499083053.517508	1499083055.424533	0
1738947096.050348	Cekn1p1hlMy0vjGdd	192.168.10.12	123	91.189.89.198	123	4	4	2	64.000000	0.000000	0.001343	0.030457	17.253.34.125	1499082147.884182	1499083055.420995	1499083055.467908	1499083055.467937	0
1738947096.050378	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083055.424533	1499083055.467336	1499083055.467374	0
1738947096.050771	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083057.420067	0
1738947096.050771	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083057.420067	0
1738947096.050844	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	0.000000	0.000000	1499083056.424592	0
1738947096.050846	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	1499083054.462112	1499083054.502091	1499083056.428154	0
1738947096.050852	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	1499083054.441005	1499083054.471589	1499083056.428157	0
1738947096.050857	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	4	1	64.000000	0.000000	0.000000	0.001114	PPS\x00	1499083046.995863	1499083056.428152	1499083056.446531	1499083056.446546	0
1738947096.050858	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013596	152.2.253.126	1499082817.746298	1499083056.428157	1499083056.448256	1499083056.448275	0
1738947096.050865	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	4	2	64.000000	0.000000	0.011749	0.038803	204.123.2.72	1499082034.617809	1499083056.428146	1499083056.469422	1499083056.469453	0
1738947096.050871	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	1499083054.433897	1499083054.445733	1499083056.428159	0
1738947096.050871	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	1499083054.435527	1499083054.462399	1499083056.428152	0
1738947096.050872	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	0.000000	0.000000	1499083056.421048	0
1738947096.050872	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	3	2	64.000000	0.000000	0.030472	6.943375	129.6.15.28	1499083054.761229	0.000000	0.000000	1499083056.428146	0
1738947096.050872	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	4	1	64.000000	0.000000	0.000000	0.000748	CDMA	1499083036.570982	1499083056.428154	1499083056.469422	1499083056.469491	0
1738947096.050872	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	4	2	64.000000	0.000000	0.000748	0.000000	63.145.169.3	1499078276.463638	1499083056.421048	1499083056.457199	1499083056.457199	0
1738947096.050881	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	4	2	64.000000	0.000000	0.000534	0.036224	162.213.2.253	1499081692.313542	1499083056.424592	1499083056.465673	1499083056.465729	0
1738947096.050884	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026520	132.246.11.231	1499082416.582566	1499083056.428159	1499083056.440369	1499083056.440391	0
1738947096.051113	CblLJT1fZmxY1bC49h	192.168.10.12	123	108.61.56.35	123	4	3	2	64.000000	0.000000	0.030472	6.943390	129.6.15.28	1499083054.761229	1499083055.433502	1499083055.444564	1499083057.417369	0
1738947096.051113	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	2	64.000000	0.000000	0.030472	6.943390	129.6.15.28	1499083054.761229	1499083055.447820	1499083055.478658	1499083057.417377	0
1738947096.051116	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	3	2	64.000000	0.000000	0.030472	6.943390	129.6.15.28	1499083054.761229	1499083055.439812	1499083055.454760	1499083057.417381	0
1738947096.051117	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499083021.000000	1499083057.417381	1499083057.432996	1499083057.432996	0
1738947096.051119	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	3	2	64.000000	0.000000	0.030472	6.943390	129.6.15.28	1499083054.761229	1499083055.467374	1499083055.520736	1499083057.417385	0
1738947096.051122	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083057.417385	1499083057.460502	1499083057.460527	0
1738947096.051482	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083059.420063	0
1738947096.051482	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083059.420063	0
1738947096.051508	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.457199	1499083056.498632	1499083058.417370	0
1738947096.051516	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.465729	1499083056.505458	1499083058.417377	0
1738947096.051518	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.469491	1499083056.509420	1499083058.417386	0
1738947096.051522	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.469453	1499083056.506631	1499083058.417380	0
1738947096.051527	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.448275	1499083056.478586	1499083058.417389	0
1738947096.051529	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	4	1	64.000000	0.000000	0.000000	0.001144	PPS\x00	1499083046.995863	1499083058.417383	1499083058.435901	1499083058.435916	0
1738947096.051531	C4fV0X14nydR2oKwG4	192.168.10.12	123	199.199.208.25	123	4	4	2	64.000000	0.000004	0.037857	0.013626	152.2.253.126	1499082817.746298	1499083058.417389	1499083058.437711	1499083058.437729	0
1738947096.051531	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	4	2	64.000000	0.000000	0.015198	0.026550	132.246.11.231	1499082416.582566	1499083058.417392	1499083058.429804	1499083058.429878	0
1738947096.051532	CxuOw14Ga3pkWWKek	192.168.10.12	123	208.75.89.4	123	4	4	2	64.000000	0.000000	0.000748	0.000000	63.145.169.3	1499078276.463638	1499083058.417370	1499083058.453687	1499083058.453687	0
1738947096.051532	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	4	2	64.000000	0.000000	0.000534	0.036255	162.213.2.253	1499081692.313542	1499083058.417377	1499083058.458571	1499083058.458596	0
1738947096.051537	Cyc3R84JFZTnjTK2wd	192.168.10.12	123	208.79.89.249	123	4	4	2	64.000000	0.000000	0.011749	0.038834	204.123.2.72	1499082034.617809	1499083058.417380	1499083058.458184	1499083058.458236	0
1738947096.051542	CAx2KG3INWBn5YIgef	192.168.10.12	123	152.2.133.52	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.446546	1499083056.473182	1499083058.417383	0
1738947096.051542	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	2	64.000000	0.000000	0.030472	6.943405	129.6.15.28	1499083054.761229	1499083056.440391	1499083056.451889	1499083058.417392	0
1738947096.051542	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	4	1	64.000000	0.000000	0.000000	0.000778	CDMA	1499083036.570982	1499083058.417386	1499083058.458841	1499083058.458885	0
1738947096.051624	CblLJT1fZmxY1bC49h	192.168.10.12	123	108.61.56.35	123	4	3	2	64.000000	0.000000	0.030472	6.943420	129.6.15.28	1499083054.761229	1499083057.430127	1499083057.440993	1499083059.417368	0
1738947096.051624	CkDqfTrvOdM0kBqGb	192.168.10.12	123	45.79.11.217	123	4	3	2	64.000000	0.000000	0.030472	6.943420	129.6.15.28	1499083054.761229	1499083057.444381	1499083057.474907	1499083059.417375	0
1738947096.051628	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	3	2	64.000000	0.000000	0.030472	6.943420	129.6.15.28	1499083054.761229	1499083057.432996	1499083057.447685	1499083059.417379	0
1738947096.051628	CGlAd61jspY7if22rh	192.168.10.12	123	129.6.15.28	123	3	4	1	8192.000000	0.000000	0.000244	0.000488	NIST	1499083021.000000	1499083059.417379	1499083059.433038	1499083059.433038	0
1738947096.051631	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	3	2	64.000000	0.000000	0.030472	6.943420	129.6.15.28	1499083054.761229	1499083057.460527	1499083057.513791	1499083059.417382	0
1738947096.051638	CQXHhM3FqHHXWbCmUh	192.168.10.12	123	204.11.201.12	123	4	4	2	64.000000	0.000001	0.021576	0.001144	216.218.254.202	1499082577.385545	1499083059.417382	1499083059.460559	1499083059.460581	0
1738947096.051841	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083061.420064	0
1738947096.051841	CipZSf19p9HvgPdAj4	192.168.10.17	123	192.168.10.3	123	4	3	0	8.000000	0.015625	1.000000	1.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1499083061.420064	0
1738947096.051887	C4kXoc30yd6jYrewVk	192.168.10.12	123	72.5.72.15	123	4	3	2	64.000000	0.000000	0.030472	6.943436	129.6.15.28	1499083054.761229	1499083058.458596	1499083058.498151	1499083060.417383	0
1738947096.051889	ClyB424PMGD2f4SCO3	192.168.10.12	123	216.218.254.202	123	4	3	2	64.000000	0.000000	0.030472	6.943436	129.6.15.28	1499083054.761229	1499083058.458885	1499083058.498447	1499083060.417393	0
1738947096.051890	C597iK2rptDpPfmGE5	192.168.10.12	123	96.126.105.86	123	4	3	2	64.000000	0.000000	0.030472	6.943436	129.6.15.28	1499083054.761229	1499083058.429878	1499083058.441388	1499083060.417399	0
