Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
64,888.7,1380.40234375,15,47,39,20
65,1931.7,1380.40234375,15,47,39,20
66,1121.0,1380.90234375,15,47,39,20
67,2241.9,1381.14453125,15,47,39,20
68,810.8,1381.14453125,15,47,39,20
69,2252.9,1382.1171875,15,47,39,20
70,784.2,1382.7421875,15,47,39,20
71,2162.8,1382.8984375,15,47,39,20
72,621.6,1383.03125,15,47,39,20
73,2246.9,1383.03125,15,47,39,20
74,676.3,1380.4921875,15,47,39,20
75,2256.8,1380.4921875,15,47,39,20
76,724.4,1380.4921875,15,47,39,20
77,2237.0,1380.53125,15,47,39,20
78,1554.9,1380.53125,15,47,39,20
79,1428.5,1380.5390625,15,47,39,20
80,1777.3,1380.5390625,15,47,39,20
81,1325.1,1380.5390625,15,47,39,20
82,1325.6,1380.5390625,15,47,39,20
83,1766.5,1380.5703125,15,47,39,20
84,2244.6,1380.5703125,15,47,39,20
85,859.7,1380.5703125,15,47,39,20
86,2251.9,1380.5703125,15,47,39,20
87,821.8,1380.625,15,47,39,20
88,2036.7,1380.625,15,47,39,20
89,1060.3,1380.625,15,47,39,20
90,1441.9,1380.625,15,47,39,20
91,1693.4,1380.625,15,47,39,20
92,1150.0,1380.625,15,47,39,20
93,1928.9,1380.625,15,47,39,20
94,1782.4,1380.625,15,47,39,20
95,1286.2,1380.625,15,47,39,20
96,2040.8,1380.6328125,15,47,39,20
97,1037.3,1380.83203125,15,47,39,20
98,2248.4,1380.83203125,15,47,39,20
99,790.0,1381.23046875,15,47,39,20
100,1920.3,1381.23046875,15,47,39,20
101,1424.9,1381.23046875,15,47,39,20
102,1612.2,1381.29296875,15,47,39,20
103,1712.4,1381.44921875,15,47,39,20
104,1334.9,1381.44921875,15,47,39,20
105,2024.0,1381.5546875,15,47,39,20
106,1016.1,1388.9296875,15,47,39,20
107,2255.9,1389.02734375,15,47,39,20
108,620.6,1389.27734375,15,47,39,20
109,2271.7,1389.27734375,15,47,39,20
110,800.8,1389.27734375,15,47,39,20
111,2228.5,1389.375,15,47,39,20
112,1605.9,1389.375,15,47,39,20
113,1430.9,1389.375,15,47,39,20
114,2251.9,1389.375,15,47,39,20
115,567.8,1389.421875,15,47,39,20
116,2265.7,1389.46875,15,47,39,20
117,768.1,1389.46875,15,47,39,20
118,2286.7,1389.5,15,47,39,20
119,942.4,1389.5,15,47,39,20
120,2169.1,1389.50390625,15,47,39,20
121,1300.8,1389.50390625,15,47,39,20
122,1758.1,1389.52734375,15,47,39,20
123,2246.8,1389.52734375,15,47,39,20
124,775.0,1389.52734375,15,47,39,20
125,2250.0,1389.52734375,15,47,39,20
126,2081.8,1389.52734375,15,47,39,20
127,846.7,1389.58203125,15,47,39,20
128,2266.6,1389.6015625,15,47,39,20
129,1362.5,1389.6015625,15,47,39,20
130,1554.2,1389.6015625,15,47,39,20
131,1771.2,1389.6015625,15,47,39,20
132,1263.3,1389.60546875,15,47,39,20
133,2023.7,1389.60546875,15,47,39,20
134,1029.1,1389.71875,15,47,39,20
135,2258.7,1389.73046875,15,47,39,20
136,699.2,1389.81640625,15,47,39,20
137,2173.2,1391.19921875,15,47,39,20
138,2251.7,1391.22265625,15,47,39,20
139,1929.9,1391.38671875,15,47,39,20
140,801.1,1408.64453125,15,47,39,20
141,2267.7,1408.6953125,15,47,39,20
142,1657.4,1408.8203125,15,47,39,20
143,1282.1,1408.8203125,15,47,39,20
144,2257.7,1408.8203125,15,47,39,20
145,557.8,1418.5625,15,47,39,20
146,2271.6,1418.5625,15,47,39,20
147,2012.7,1418.76953125,15,47,39,20
148,104.7,1603.19140625,15,47,40,20
149,2213.7,1610.7734375,15,47,40,20
150,2273.6,1610.7734375,15,47,40,20
