Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
115,126.7,146.64453125,23,32,23,69858
116,127.7,146.64453125,23,32,23,70608
117,126.7,146.64453125,23,32,23,71424
118,129.7,146.64453125,23,32,23,72181
119,144.7,146.64453125,23,32,23,73299
120,128.7,146.64453125,23,32,23,74131
121,142.7,146.64453125,23,32,23,75248
122,138.7,146.64453125,23,32,23,76262
123,129.8,146.64453125,23,32,23,77045
124,144.7,146.64453125,0,32,23,78332
125,139.7,146.64453125,0,32,23,79326
126,126.7,146.64453125,0,32,23,79994
127,142.7,146.64453125,0,32,23,81036
128,142.7,146.64453125,0,32,23,82116
129,152.7,146.64453125,1,32,23,83279
130,131.7,146.64453125,2,32,23,84206
131,130.7,146.64453125,2,32,23,84909
132,146.7,146.64453125,5,32,23,86091
133,131.7,146.64453125,5,32,23,86955
134,134.7,146.64453125,6,32,23,87838
135,139.7,146.64453125,2,32,23,88960
136,136.7,146.64453125,2,32,23,90356
137,141.7,146.64453125,2,32,23,92136
138,125.7,146.64453125,2,32,23,93088
139,142.7,146.64453125,2,32,23,94724
140,128.7,146.64453125,2,32,23,95782
141,131.7,146.64453125,16,32,23,96510
142,124.7,146.64453125,16,32,23,97016
143,131.7,146.64453125,17,32,23,97721
144,133.7,146.64453125,18,32,23,98423
145,123.7,146.64453125,18,32,23,98987
146,120.8,146.64453125,18,32,23,99384
147,128.8,146.65625,2,32,23,99940
148,124.6,146.65625,3,32,23,100487
149,123.6,146.65625,3,32,23,101368
150,136.7,146.65625,4,32,23,102719
151,129.7,146.65625,4,32,23,103756
152,128.8,146.65625,4,32,23,104719
153,128.8,146.65625,4,32,23,105668
154,138.7,146.65625,4,32,23,107136
155,118.8,146.65625,4,32,23,107855
156,135.8,146.65625,4,32,23,109229
157,130.7,146.65625,4,32,23,110347
158,122.8,146.65625,4,32,23,111125
159,140.7,146.65625,4,32,23,112353
160,126.8,146.65625,4,32,23,113032
161,138.7,146.65625,4,32,23,113882
162,134.7,146.65625,21,32,23,114618
163,139.7,146.65625,21,32,23,115424
164,138.7,146.65625,21,32,23,116276
165,130.7,146.65625,21,32,23,116975
166,132.7,146.65625,23,32,23,117684
167,135.7,146.65625,23,32,23,118452
168,137.7,146.65625,23,32,23,119282
169,130.7,146.65625,23,32,23,120056
170,130.8,146.65625,4,32,23,120783
171,130.8,146.65625,17,32,23,121480
172,129.8,146.65625,20,32,23,122067
173,129.7,146.65625,20,32,23,122700
174,133.7,146.65625,20,32,23,123451
175,132.7,146.65625,4,32,23,124212
176,134.7,146.65625,4,32,23,125011
177,130.7,146.65625,4,32,23,125748
178,127.7,146.67578125,4,33,24,126460
179,138.7,146.67578125,4,33,24,127266
180,132.7,146.67578125,4,33,24,127877
181,131.7,146.67578125,4,33,24,128605
182,133.7,146.67578125,4,33,24,129257
183,132.7,146.67578125,4,33,24,129961
184,128.8,146.67578125,20,33,24,130618
185,135.7,146.67578125,0,33,24,131302
186,133.7,146.67578125,2,33,24,131962
187,124.6,146.67578125,3,33,24,132554
188,141.7,146.67578125,4,33,24,133454
189,131.7,146.67578125,4,33,24,134094
190,137.7,146.67578125,4,33,24,134928
191,143.7,146.67578125,6,33,24,135942
192,133.7,146.67578125,7,33,24,136832
193,125.7,146.67578125,7,33,24,137487
194,129.8,146.67578125,7,33,24,138189
195,131.7,146.67578125,7,33,24,138978
196,130.7,146.67578125,7,33,24,139855
197,127.7,146.67578125,7,33,24,140472
198,126.8,146.67578125,7,33,24,141053
199,128.7,146.67578125,7,33,24,141732
200,124.8,146.67578125,0,33,24,142322
201,120.7,146.67578125,0,33,24,142874
202,128.8,146.67578125,0,33,24,143638
203,125.7,146.67578125,20,33,24,144272
204,135.7,146.67578125,21,33,24,145044
205,137.7,146.67578125,1,33,24,145851
206,138.7,146.67578125,6,33,24,146511
207,134.7,146.67578125,6,33,24,147231
208,132.7,146.67578125,6,33,24,148097
209,112.8,146.67578125,6,33,24,148668
210,123.7,146.67578125,6,33,24,149217
211,120.7,146.67578125,6,33,24,149696
212,138.7,146.67578125,6,33,24,150586
213,119.8,146.67578125,7,33,24,150950
214,122.7,146.67578125,7,33,24,151535
215,120.8,146.67578125,7,33,24,152080
216,112.7,146.67578125,7,33,24,152506
217,106.8,146.67578125,23,33,24,152868
218,103.8,146.67578125,23,33,24,153197
219,107.8,154.70703125,23,33,24,153366
220,107.8,154.70703125,23,33,24,153679
221,106.8,154.70703125,23,33,24,154021
222,104.8,154.70703125,23,33,24,154392
223,104.8,154.70703125,23,33,24,154751
224,106.8,154.70703125,0,33,24,155048
225,101.8,154.70703125,0,33,24,155311
226,102.8,154.70703125,0,33,24,155563
227,103.8,154.70703125,0,33,24,155817
228,102.8,154.93359375,16,33,24,156087
229,100.8,154.93359375,16,33,24,156377
230,102.8,154.93359375,16,33,24,156687
231,103.8,154.93359375,16,33,24,156936
232,104.6,154.93359375,16,33,24,157155
233,105.6,154.93359375,16,33,24,157456
234,101.6,154.93359375,16,33,24,157767
235,101.6,154.93359375,16,33,24,158059
236,101.6,154.93359375,16,33,24,158329
237,102.6,154.93359375,16,33,24,158565
238,103.8,154.93359375,1,33,24,158816
239,97.8,154.93359375,1,33,24,159432
240,94.8,154.93359375,1,33,24,160120
241,104.8,154.93359375,1,33,24,160702
242,103.8,154.9375,17,33,24,161070
243,104.8,154.9375,17,33,24,161413
244,107.8,154.9375,18,33,24,161761
245,106.7,154.9375,18,33,24,162053
246,108.8,154.9375,18,33,24,162407
247,105.8,154.9375,18,33,24,162829
248,106.8,154.9375,18,33,24,163215
249,104.8,154.9375,18,33,24,163642
250,99.8,154.9375,18,33,24,164000
251,98.8,154.9375,18,33,24,164326
252,100.8,154.9375,18,33,24,164641
253,102.8,154.9375,18,33,24,164976
254,106.8,154.9375,18,33,24,165308
255,108.8,154.9375,18,33,24,165610
256,110.8,154.9375,18,33,24,165915
257,107.8,154.9375,18,33,24,166237
258,107.8,154.9375,18,33,24,166648
259,105.8,154.9375,18,33,24,167017
260,116.8,154.9375,18,33,24,167546
261,125.8,154.9375,18,33,24,168225
262,127.7,154.9375,19,33,24,169041
263,122.8,154.9375,21,33,24,169605
264,124.7,154.9375,21,33,24,170120
265,128.7,154.9375,2,33,24,170938
266,121.7,154.9375,2,33,24,171496
267,122.8,154.9375,5,33,24,172145
268,102.8,154.9375,5,33,24,172354
269,100.8,154.9375,5,33,24,172636
270,103.8,154.9375,5,33,24,172822
271,113.8,154.9375,7,33,24,173105
272,127.7,154.9375,7,33,24,173854
273,122.6,154.9375,16,33,24,174683
274,120.8,154.09375,21,33,24,175520
275,122.7,154.09375,21,33,24,176315
276,128.8,154.09375,5,33,24,177356
277,121.7,154.09375,5,33,24,178051
278,124.8,154.09375,5,33,24,178964
279,129.7,154.09375,5,33,24,179866
280,121.8,154.09375,5,33,24,180382
281,133.7,154.09375,5,33,24,181283
282,130.7,154.09375,5,33,24,182014
283,138.7,154.09375,22,33,24,183025
284,125.7,154.09375,22,33,24,183609
285,138.7,154.09375,22,33,24,184480
286,137.7,154.09375,22,33,24,185289
287,132.7,154.09375,0,33,24,186176
288,134.7,154.09375,2,33,24,187002
289,133.7,154.09375,5,33,24,187846
290,139.7,154.09375,5,33,24,188714
291,122.7,154.09375,5,33,24,189366
292,136.7,154.09375,5,33,24,190178
293,129.8,154.09375,20,33,24,190891
294,133.7,154.09375,20,33,24,191655
295,129.7,154.09375,20,33,24,192505
296,118.7,154.09375,20,33,24,193270
297,126.7,154.09375,20,33,24,194169
298,128.7,154.09375,4,33,24,195204
299,126.7,154.09375,6,33,24,196221
300,135.7,154.09375,6,33,24,197620
301,126.8,154.09375,23,33,24,198405
302,137.7,154.09375,23,33,24,199588
303,144.7,154.09375,1,33,24,200813
304,132.7,154.09375,1,33,24,201544
305,126.7,154.09375,1,33,24,202536
306,123.8,154.09375,1,33,24,203515
307,133.7,154.09375,1,33,24,204700
308,137.7,154.09375,2,33,24,206063
309,141.7,154.09375,2,33,24,207412
310,131.7,154.09375,2,33,24,208290
311,136.7,154.09375,2,33,24,209097
312,138.7,154.09375,2,33,24,210422
313,138.7,154.09375,2,33,24,211809
314,142.7,154.09375,2,33,24,213295
315,163.6,154.09375,2,33,24,215423
316,150.7,154.09375,2,33,24,217108
317,143.7,154.09375,2,33,24,218601
318,144.7,154.09375,2,33,24,220221
319,143.7,154.09375,2,33,24,221729
320,138.7,154.09375,2,33,24,222992
321,133.7,154.09375,3,33,24,224338
322,141.7,154.09375,3,33,24,226002
323,145.7,154.09375,3,33,24,227661
324,133.7,154.09375,3,33,24,228923
325,132.7,154.09375,3,33,24,230132
326,145.7,154.09375,3,33,24,231950
327,140.7,154.09375,3,33,24,233466
328,134.7,154.09375,3,33,24,234886
329,118.7,154.09375,4,33,24,235490
330,135.7,154.09375,4,33,24,236995
331,143.7,154.09375,4,33,24,238702
332,130.7,154.09375,4,33,24,240211
333,137.7,154.09375,4,33,24,241595
334,139.7,154.09375,4,33,24,243178
335,145.7,154.09375,4,33,24,244965
336,134.7,154.09375,4,33,24,246260
337,125.7,154.09375,20,33,24,247169
338,120.7,154.09375,20,33,24,247800
339,134.7,154.09375,20,33,24,249106
340,131.7,154.09375,20,33,24,250298
341,128.7,154.09375,20,33,24,251411
342,128.7,154.09375,20,33,24,252401
343,129.7,154.12890625,20,33,24,253491
344,134.7,154.12890625,20,33,24,254823
345,125.7,154.12890625,20,33,24,255628
346,138.7,154.12890625,20,33,24,257295
347,130.8,154.12890625,20,33,24,258365
348,137.7,154.12890625,20,33,24,259761
349,133.6,154.12890625,21,33,24,261085
350,132.6,154.12890625,21,33,24,262328
351,134.6,154.12890625,21,33,24,263697
352,137.6,154.12890625,21,33,24,265174
353,142.6,154.12890625,21,33,24,266911
354,132.6,154.12890625,21,33,24,268251
355,143.5,154.12890625,21,33,24,269927
356,136.6,154.12890625,21,33,24,271289
357,141.5,154.12890625,21,33,24,273005
358,129.6,154.12890625,21,33,24,274104
359,125.6,154.12890625,21,33,24,275087
360,114.6,154.12890625,21,33,24,275595
361,133.6,154.12890625,21,33,24,276831
362,136.6,154.12890625,21,33,24,278208
363,141.6,154.12890625,21,33,24,279850
364,135.6,154.12890625,21,33,24,281116
365,139.6,154.12890625,21,33,24,282624
366,143.5,154.12890625,21,33,24,284083
367,140.6,154.12890625,21,33,24,285664
368,135.6,154.12890625,21,33,24,287027
369,141.6,154.12890625,21,33,24,288631
370,136.5,154.1328125,21,33,24,289861
371,140.5,154.1328125,21,33,24,291283
372,137.6,154.1328125,21,33,24,292515
373,129.6,154.1328125,21,33,24,293523
374,131.6,154.1328125,21,33,24,294580
375,118.6,154.1328125,21,33,24,295044
376,119.6,154.1328125,21,33,24,295586
377,121.6,154.1328125,21,33,24,296207
378,120.6,154.1328125,21,33,24,296873
379,119.6,154.1328125,21,33,24,297456
380,132.6,154.1328125,21,33,24,298358
381,136.6,154.1328125,21,33,24,299245
382,128.6,154.1328125,21,33,24,300010
383,119.8,154.1328125,1,33,24,300482
384,131.7,154.1328125,3,33,24,301141
385,148.7,154.1328125,4,33,24,302271
386,134.7,154.1328125,4,33,24,303094
387,131.7,154.1328125,16,33,24,303839
388,135.7,154.1328125,16,33,24,304791
389,147.7,154.1328125,3,33,24,306703
390,116.7,154.1328125,3,33,24,307451
391,100.8,154.1328125,3,33,24,307774
392,104.8,154.1328125,3,33,24,308092
393,101.8,154.1328125,3,33,24,308420
394,103.8,154.1328125,3,33,24,308684
395,104.8,154.1328125,20,33,24,309003
396,102.8,154.1328125,20,33,24,309389
397,103.8,154.1328125,20,33,24,309728
398,103.8,154.1328125,20,33,24,310101
399,103.8,154.1328125,20,33,24,310474
400,102.7,154.1328125,21,33,24,310854
401,105.6,154.13671875,21,33,24,311100
402,107.7,154.13671875,21,33,24,311317
403,102.6,154.13671875,21,33,24,311638
404,105.6,154.13671875,21,33,24,311989
405,106.7,154.13671875,21,33,24,312363
406,106.6,154.13671875,21,33,24,312801
407,105.6,154.13671875,21,33,24,313178
408,106.6,154.13671875,21,33,24,313538
409,104.6,154.13671875,21,33,24,313795
410,106.6,154.13671875,21,33,24,314041
411,104.6,154.13671875,21,33,24,314405
412,107.6,154.13671875,21,33,24,314743
413,107.7,154.13671875,21,33,24,315101
414,108.6,154.13671875,21,33,24,315454
415,107.6,154.13671875,21,33,24,315794
416,108.6,154.13671875,21,33,24,316093
417,107.7,154.13671875,21,33,24,316348
418,108.7,154.13671875,21,33,24,316695
419,109.6,154.13671875,21,33,24,317029
420,108.7,154.13671875,21,33,24,317374
421,110.7,154.13671875,21,33,24,317765
422,109.7,154.13671875,21,33,24,318166
423,111.6,154.13671875,21,33,24,318645
424,107.6,154.13671875,21,33,24,318912
425,108.6,154.13671875,21,33,24,319217
426,107.6,154.13671875,21,33,24,319614
427,117.6,154.13671875,21,33,24,320084
428,119.6,154.13671875,21,33,24,320557
429,104.7,154.13671875,21,33,24,320771
430,118.6,154.13671875,21,33,24,321197
431,121.8,154.13671875,22,33,24,321670
432,104.8,154.13671875,22,33,24,321881
433,105.8,154.13671875,22,33,24,322062
434,110.8,154.13671875,22,33,24,322339
435,133.7,154.13671875,22,33,24,323045
436,137.7,154.13671875,0,33,24,323834
437,125.8,154.13671875,0,33,24,324341
438,144.7,154.13671875,0,33,24,325258
439,125.7,154.13671875,1,33,24,325791
440,134.7,154.13671875,1,33,24,326534
441,137.7,154.140625,1,33,24,327344
442,132.7,154.140625,1,33,24,327984
443,128.8,154.15234375,4,33,24,328635
444,132.7,154.15234375,5,33,24,329350
445,133.7,154.15234375,6,33,24,330183
446,124.8,154.15234375,17,33,24,330787
447,131.7,154.15234375,17,33,24,331535
448,135.7,154.15234375,17,33,24,332443
449,125.7,154.15234375,17,33,24,333030
450,131.7,154.15234375,17,33,24,333752
451,126.7,154.15234375,17,33,24,334483
452,128.7,154.15234375,17,33,24,335154
453,134.7,154.15234375,18,33,24,335886
454,126.7,154.15234375,18,33,24,336517
455,117.7,154.8828125,18,33,24,336845
456,130.7,154.8828125,18,33,24,337561
457,135.7,155.00390625,18,33,24,338356
458,135.7,155.00390625,21,33,24,339163
459,128.7,155.00390625,21,33,24,339751
460,134.7,155.01953125,21,33,24,340623
461,128.7,155.01953125,21,33,24,341228
462,139.7,155.01953125,21,33,24,342075
463,139.7,155.01953125,21,33,24,342930
464,129.7,155.01953125,1,33,24,343611
465,135.7,155.01953125,3,33,24,344444
466,130.7,155.01953125,3,33,24,345155
467,111.8,174.46875,4,34,25,345398
468,109.8,176.828125,4,34,25,345486
469,109.8,180.6875,4,34,25,345577
470,109.8,190.2265625,4,34,25,345664
471,107.8,191.76171875,4,34,25,345746
472,109.8,197.94921875,4,34,25,345816
473,110.8,202.33203125,4,34,25,345899
474,106.8,202.58984375,4,34,25,345960
475,107.8,203.36328125,4,34,25,346030
476,111.8,205.42578125,4,34,25,346132
477,109.8,212.640625,4,34,25,346226
478,111.8,212.640625,4,34,25,346322
479,106.8,212.640625,4,34,25,346375
480,104.8,212.640625,4,34,25,346556
481,108.8,212.8984375,4,34,25,346736
482,111.8,213.15625,4,34,25,346850
483,103.8,213.15625,4,34,25,346898
484,111.8,213.15625,20,34,25,347005
485,109.8,213.15625,20,34,25,347128
486,110.8,213.15625,20,34,25,347237
487,110.8,213.15625,20,34,25,347338
488,105.8,213.15625,20,34,25,347387
489,108.8,213.15625,20,34,25,347452
490,109.8,213.15625,20,34,25,347533
491,109.8,213.15625,20,34,25,347620
492,107.8,213.15625,20,34,25,347677
493,109.8,213.40625,20,34,25,347755
494,104.8,213.40625,20,34,25,347811
495,108.8,213.40625,20,34,25,347891
496,112.8,213.6640625,20,34,25,348040
497,104.8,213.6640625,20,34,25,348079
498,112.8,213.6640625,20,34,25,348189
499,108.8,213.6640625,20,34,25,348281
500,111.8,213.6640625,20,34,25,348387
501,106.8,213.6640625,20,34,25,348449
502,106.8,213.6640625,20,34,25,348546
503,109.8,213.6640625,20,34,25,348634
504,105.8,213.6640625,20,34,25,348811
505,110.8,213.6640625,20,34,25,348955
506,105.8,213.6640625,20,34,25,348992
507,108.8,213.6640625,20,34,25,349105
508,111.8,213.6640625,21,34,25,349192
509,108.8,213.6640625,21,34,25,349295
510,111.8,213.6640625,21,34,25,349384
511,100.8,213.6640625,21,34,25,349488
512,110.8,213.6640625,0,34,25,349632
513,109.8,213.6640625,0,34,25,349737
514,109.8,213.87109375,0,34,25,349802
515,106.8,213.87109375,0,34,25,349893
516,112.8,213.87109375,0,34,25,350017
517,109.8,213.87109375,0,34,25,350126
518,112.8,213.87109375,0,34,25,350246
519,105.8,213.87109375,0,34,25,350301
520,107.8,213.87109375,0,34,25,350398
521,111.8,213.87109375,0,34,25,350497
522,110.8,213.87109375,0,34,25,350587
523,109.8,213.87109375,0,34,25,350696
524,106.8,213.87109375,0,34,25,350745
525,108.8,213.87109375,0,34,25,350829
526,109.8,213.87109375,0,34,25,350924
527,110.8,213.87109375,0,34,25,351079
528,105.8,213.87109375,0,34,25,351142
529,109.8,213.87109375,0,34,25,351251
530,112.8,213.87109375,0,34,25,351392
531,107.8,213.87109375,0,34,25,351467
532,108.8,214.109375,0,34,25,351600
533,109.8,214.109375,0,34,25,351756
534,108.8,214.109375,0,34,25,351899
535,107.8,214.109375,0,34,25,351971
536,106.8,214.109375,0,34,25,352055
537,109.8,214.109375,0,34,25,352196
538,109.8,214.109375,0,34,25,352379
539,103.8,220.03515625,0,34,25,352428
540,110.8,220.29296875,0,34,25,352566
541,109.8,220.29296875,0,34,25,352676
542,111.8,220.29296875,0,34,25,352804
543,105.8,220.29296875,0,34,25,352867
544,108.8,220.29296875,0,34,25,353031
545,110.8,220.29296875,0,34,25,353191
546,106.8,220.29296875,0,34,25,353260
547,107.8,220.29296875,0,34,25,353356
548,120.8,220.29296875,0,34,25,353741
549,127.7,220.29296875,0,34,25,354460
550,123.7,220.29296875,0,34,25,355127
551,117.7,220.29296875,20,34,25,355743
552,117.7,220.29296875,20,34,25,356297
553,126.7,220.29296875,20,34,25,356955
554,121.8,220.29296875,20,34,25,357471
555,121.8,220.29296875,20,34,25,358014
556,127.6,220.29296875,22,34,25,358550
557,132.6,220.29296875,22,34,25,359231
558,122.6,220.29296875,22,34,25,359588
559,127.6,220.29296875,22,34,25,360161
560,141.7,219.5390625,0,34,25,361020
561,137.7,219.5390625,1,34,25,361781
562,139.7,219.5390625,1,34,25,362500
563,139.7,219.5390625,1,34,25,363322
564,136.7,219.5390625,3,34,25,364081
565,137.7,219.5390625,7,34,25,364909
566,126.7,219.5390625,7,34,25,365402
567,136.7,219.5390625,17,34,25,366154
568,132.7,219.5390625,17,34,25,366908
569,133.7,219.5390625,18,34,25,367674
570,133.7,219.5390625,4,34,25,368449
571,144.7,219.5390625,16,34,25,369372
572,141.7,219.5390625,16,34,25,370116
573,142.7,219.5390625,16,34,25,370985
574,155.7,219.5390625,17,34,25,371999
575,157.6,219.5390625,17,34,25,373109
576,158.7,219.5390625,1,34,25,374185
577,162.7,219.5390625,1,34,25,375294
578,138.7,219.5390625,1,34,25,376077
579,139.7,219.5390625,1,34,25,376910
580,124.7,219.5390625,1,34,25,377465
581,133.7,219.5390625,1,34,25,378215
582,139.7,219.5390625,1,34,25,379014
583,142.7,219.5390625,1,34,25,379944
584,131.7,219.5390625,1,34,25,380707
585,130.7,219.5390625,17,34,25,381391
586,138.7,219.5390625,17,34,25,382139
587,142.7,219.5390625,17,34,25,382936
588,138.7,219.5390625,21,34,25,383793
589,135.7,219.5390625,0,34,25,384749
590,134.7,219.5390625,16,34,25,386032
591,139.7,219.5390625,16,34,25,387400
592,130.8,219.5390625,16,34,25,388358
593,134.7,219.5390625,16,34,25,389682
594,128.7,219.5390625,16,34,25,390708
595,137.7,219.5390625,0,34,25,392066
596,136.7,219.65625,0,34,25,393382
597,128.6,219.65625,0,34,25,394386
598,132.7,219.65625,16,34,25,395550
599,142.7,219.65625,16,34,25,396576
600,130.7,219.65625,16,34,25,397158
601,142.7,219.65625,16,34,25,397991
602,120.7,219.65625,16,34,25,398310
603,119.8,219.65625,0,34,25,398675
604,123.6,219.65625,16,34,25,399167
605,133.5,219.65625,16,34,25,399938
606,124.6,219.65625,16,34,25,400419
607,151.7,219.65625,17,34,25,401434
608,138.7,219.65625,17,34,25,402218
609,135.7,219.65625,17,34,25,402930
610,144.7,219.65625,17,34,25,403902
611,138.7,219.65625,18,34,25,404803
612,145.7,219.65625,20,34,25,405797
613,146.7,219.65625,0,34,25,406728
614,124.7,219.65625,0,34,25,407302
615,123.8,219.65625,0,34,25,407857
616,120.7,219.65625,0,34,25,408281
617,118.8,219.65625,0,34,25,408710
618,125.7,219.65625,0,34,25,409348
619,123.8,219.65625,0,34,25,409907
620,122.7,219.65625,0,34,25,410382
621,123.8,219.65625,2,34,25,410942
622,124.7,219.65625,2,34,25,411426
623,120.8,219.65625,2,34,25,411915
624,126.7,219.65625,2,34,25,412486
625,121.8,219.65625,2,34,25,412911
626,142.7,219.65625,2,34,25,413837
627,143.7,219.65625,2,34,25,414810
628,130.7,219.65625,2,34,25,415411
629,133.7,219.65625,2,34,25,416068
630,143.7,219.65625,3,34,25,416992
631,146.7,219.65625,4,34,25,417872
632,151.7,219.65625,6,34,25,419001
633,138.7,219.65625,6,34,25,419811
634,143.7,219.65625,7,34,25,420667
635,132.7,219.65625,7,34,25,421334
636,139.7,219.65625,7,34,25,422241
637,139.7,219.65625,7,34,25,423096
638,133.7,219.65625,7,34,25,423804
639,144.7,219.65625,7,34,25,424699
640,142.7,219.65625,7,34,25,425550
641,127.7,219.65625,7,34,25,426092
642,149.7,219.65625,7,34,25,427219
643,140.7,219.65625,7,34,25,428043
644,136.7,219.65625,16,34,25,428779
645,141.7,219.65625,0,34,25,429578
646,128.7,219.65625,0,34,25,430169
647,145.6,219.65625,0,34,25,431085
648,146.7,219.65625,1,34,25,432004
649,146.7,219.65625,1,34,25,432897
650,144.7,219.65625,1,34,25,433723
651,132.7,219.65625,1,34,25,434408
652,127.7,219.65625,2,34,25,434997
653,109.8,219.65625,2,34,25,435244
654,108.8,219.65625,2,34,25,435531
655,108.8,219.65625,2,34,25,435828
656,108.8,219.65625,2,34,25,436124
657,109.8,219.65625,2,34,25,436450
658,109.8,219.65625,2,34,25,436771
659,109.8,219.65625,2,34,25,437087
660,107.8,219.65625,2,34,25,437388
661,109.8,219.65625,2,34,25,437702
662,107.8,219.65625,2,34,25,437959
663,109.8,219.65625,2,34,25,438267
664,109.8,219.65625,2,34,25,438617
665,110.8,219.65625,2,34,25,438918
666,109.8,219.65625,2,34,25,439207
667,107.8,219.65625,2,34,25,439538
668,106.8,219.65625,2,34,25,439961
669,109.8,219.65625,2,34,25,440254
670,109.8,219.65625,2,34,25,440597
671,109.8,219.65625,2,34,25,440900
672,110.8,219.65625,2,34,25,441230
673,139.7,219.65625,2,34,25,442080
674,134.7,219.65625,2,34,25,442823
