Interval,CPU_Usage (%),Memory_Usage (MB),CPU_Num,Num_Threads,Open_Files,Context_Switches
78,121.9,139.5078125,17,38,2,5
79,124.9,142.6015625,17,38,2,5
80,118.9,143.1171875,17,38,2,5
81,138.9,143.875,17,38,2,5
82,144.9,144.6171875,17,38,2,5
83,125.9,144.6171875,17,38,2,5
84,124.9,144.6171875,17,38,2,5
85,131.9,144.6171875,17,38,2,5
86,99.9,144.6171875,17,38,2,5
87,146.9,127.53515625,17,38,2,5
88,122.9,124.34375,17,38,2,5
89,74.9,127.296875,17,38,2,5
90,178.8,120.8125,17,38,2,5
91,289.8,123.51953125,17,38,2,5
92,352.7,126.62109375,17,38,2,5
93,216.8,181.08984375,17,38,2,5
94,241.8,205.91796875,17,38,2,5
95,213.8,206.296875,17,38,2,5
96,243.8,210.26953125,17,38,2,5
97,214.8,213.03125,17,38,2,5
98,255.8,210.66796875,17,38,2,5
99,158.9,129.8671875,17,38,2,5
100,277.8,123.0390625,17,38,2,5
101,402.7,121.37890625,17,38,2,5
102,379.6,121.73046875,17,38,2,5
103,391.7,125.125,17,38,2,5
104,317.8,128.98828125,17,38,2,5
105,323.7,122.01171875,17,38,2,5
106,319.7,122.203125,17,38,2,5
107,119.9,130.93359375,17,38,2,5
108,83.9,140.203125,17,38,2,5
109,72.9,140.71484375,17,38,2,5
110,86.9,145.20703125,17,38,2,5
111,89.9,145.20703125,17,38,2,5
112,145.9,145.71875,17,38,2,5
113,162.9,146.625,17,38,2,5
114,174.9,147.11328125,17,38,2,5
115,226.8,126.734375,17,38,2,5
116,140.9,134.21484375,17,38,2,5
117,315.7,124.38671875,17,38,2,5
118,272.8,123.36328125,17,38,2,5
119,213.8,122.62890625,17,38,2,5
120,102.9,124.37109375,17,38,2,5
121,107.9,125.0625,17,38,2,5
122,322.7,120.9921875,17,38,2,5
123,255.8,123.44921875,17,38,2,5
124,397.7,137.16015625,17,38,2,5
125,430.6,156.2578125,17,38,2,5
126,540.5,127.1796875,17,38,2,5
127,475.6,125.3515625,17,38,2,5
128,245.8,137.6484375,17,38,2,5
129,114.9,144.84765625,17,38,2,5
130,133.9,145.609375,17,38,2,5
131,87.9,146.3828125,17,38,2,5
132,182.9,146.3828125,17,38,2,5
133,119.9,146.3828125,17,38,2,5
134,137.9,129.125,17,38,2,5
135,77.9,141.75390625,17,38,2,5
136,262.8,125.859375,17,38,2,5
137,168.9,127.3984375,17,38,2,5
138,210.8,128.66796875,17,38,2,5
139,349.7,124.81640625,17,38,2,5
140,404.6,123.08984375,17,38,2,5
141,339.7,127.0859375,17,38,2,5
142,325.6,126.0390625,17,38,2,5
143,507.6,168.55859375,17,38,2,5
144,308.7,162.54296875,17,38,2,5
145,267.7,160.19921875,17,38,2,5
146,206.8,168.15625,17,38,2,5
147,175.9,168.671875,17,38,2,5
148,190.9,169.69921875,17,38,2,5
